brewery_id,X,count.x,abv,ibu,id,beer,style,ounces,style2,count.y,brewery,city.x,state.x,label,Name,city.y,state.y,Imputed_IBU
88,916,916,0.054,30,2457,312 Urban Pale Ale,American Pale Ale (APA),16,American Pale Ale (APA),89,Goose Island Brewing Company,Chicago,IL,312 Urban Pale Ale (Goose Island Brewing Company),Kirkwood Station Brewing Company,Kirkwood, MO,30
88,920,920,0.042,20,581,312 Urban Wheat Ale (2012),American Pale Wheat Ale,12,American Pale Wheat Ale,89,Goose Island Brewing Company,Chicago,IL,312 Urban Wheat Ale (2012) (Goose Island Brewing Company),Kirkwood Station Brewing Company,Kirkwood, MO,20
89,453,453,0.061,NA,2456,Broad Brook Ale,American Amber / Red Ale,16,American Amber / Red Ale,90,Broad Brook Brewing LLC,East Windsor,CT,Broad Brook Ale (Broad Brook Brewing LLC),Goose Island Brewing Company,Chicago, IL,100
90,2163,2163,0.045,NA,2455,Lionshead,American Pilsner,12,NA,91,The Lion Brewery,Wilkes-Barre,PA,Lionshead (The Lion Brewery),Broad Brook Brewing LLC,East Windsor, CT,20
91,1245,1245,0.043,18,2209,Sol Drifter,American Blonde Ale,12,American Blonde Ale,92,Madtree Brewing Company,Cincinnati,OH,Sol Drifter (Madtree Brewing Company),The Lion Brewery,Wilkes-Barre, PA,18
91,1246,1246,0.085,NA,2133,Thunder Snow,Winter Warmer,12,NA,92,Madtree Brewing Company,Cincinnati,OH,Thunder Snow (Madtree Brewing Company),The Lion Brewery,Wilkes-Barre, PA,85
91,1247,1247,0.079,18,1994,The Great Pumpcan,Fruit / Vegetable Beer,16,NA,92,Madtree Brewing Company,Cincinnati,OH,The Great Pumpcan (Madtree Brewing Company),The Lion Brewery,Wilkes-Barre, PA,18
91,1249,1249,0.05,40,1815,SPRYE,American Pale Ale (APA),12,American Pale Ale (APA),92,Madtree Brewing Company,Cincinnati,OH,SPRYE (Madtree Brewing Company),The Lion Brewery,Wilkes-Barre, PA,40
91,1250,1250,0.069,70,1126,Psychopathy,American IPA,12,American IPA,92,Madtree Brewing Company,Cincinnati,OH,Psychopathy (Madtree Brewing Company),The Lion Brewery,Wilkes-Barre, PA,70
91,1251,1251,0.07,32,1125,Gnarly Brown,American Brown Ale,12,NA,92,Madtree Brewing Company,Cincinnati,OH,Gnarly Brown (Madtree Brewing Company),The Lion Brewery,Wilkes-Barre, PA,32
91,1248,1248,0.047,11,1816,LIFT,KÃ¶lsch,12,NA,92,Madtree Brewing Company,Cincinnati,OH,LIFT (Madtree Brewing Company),The Lion Brewery,Wilkes-Barre, PA,11
91,1244,1244,0.099,NA,2454,Galaxy High,American Double / Imperial IPA,12,American Double / Imperial IPA,92,Madtree Brewing Company,Cincinnati,OH,Galaxy High (Madtree Brewing Company),The Lion Brewery,Wilkes-Barre, PA,92
91,1252,1252,0.06,30,1124,Happy Amber,American Amber / Red Ale,12,American Amber / Red Ale,92,Madtree Brewing Company,Cincinnati,OH,Happy Amber (Madtree Brewing Company),The Lion Brewery,Wilkes-Barre, PA,30
92,1128,1128,0.065,NA,2363,Hop Ryot,American IPA,12,American IPA,93,Jackie O's Pub & Brewery,Athens,OH,Hop Ryot (Jackie O's Pub & Brewery),Madtree Brewing Company,Cincinnati, OH,33
92,1129,1129,0.07,NA,689,Mystic Mama IPA,American IPA,12,American IPA,93,Jackie O's Pub & Brewery,Athens,OH,Mystic Mama IPA (Jackie O's Pub & Brewery),Madtree Brewing Company,Cincinnati, OH,22
92,1127,1127,0.055,NA,2453,Razz Wheat,Fruit / Vegetable Beer,12,NA,93,Jackie O's Pub & Brewery,Athens,OH,Razz Wheat (Jackie O's Pub & Brewery),Madtree Brewing Company,Cincinnati, OH,18
92,1130,1130,0.05,NA,688,Firefly Amber Ale,American Amber / Red Ale,12,American Amber / Red Ale,93,Jackie O's Pub & Brewery,Athens,OH,Firefly Amber Ale (Jackie O's Pub & Brewery),Madtree Brewing Company,Cincinnati, OH,10
92,1131,1131,0.067,NA,687,Chomolungma Honey Nut Brown Ale,English Brown Ale,12,NA,93,Jackie O's Pub & Brewery,Athens,OH,Chomolungma Honey Nut Brown Ale (Jackie O's Pub & Brewery),Madtree Brewing Company,Cincinnati, OH,74
93,1729,1729,0.057,42,2452,Hustle,American Amber / Red Ale,12,American Amber / Red Ale,94,Rhinegeist Brewery,Cincinnati,OH,Hustle (Rhinegeist Brewery),Jackie O's Pub & Brewery,Athens, OH,42
93,1730,1730,0.055,42,2451,Pure Fury,American Pale Ale (APA),12,American Pale Ale (APA),94,Rhinegeist Brewery,Cincinnati,OH,Pure Fury (Rhinegeist Brewery),Jackie O's Pub & Brewery,Athens, OH,42
93,1731,1731,0.06,60,2132,Dad,American Amber / Red Ale,12,American Amber / Red Ale,94,Rhinegeist Brewery,Cincinnati,OH,Dad (Rhinegeist Brewery),Jackie O's Pub & Brewery,Athens, OH,60
93,1732,1732,0.058,35,1993,Panther,American Porter,12,NA,94,Rhinegeist Brewery,Cincinnati,OH,Panther (Rhinegeist Brewery),Jackie O's Pub & Brewery,Athens, OH,35
93,1733,1733,0.052,21,1992,Franz,MÃ¤rzen / Oktoberfest,12,NA,94,Rhinegeist Brewery,Cincinnati,OH,Franz (Rhinegeist Brewery),Jackie O's Pub & Brewery,Athens, OH,21
93,1734,1734,0.043,45,1935,Zen,American Pale Ale (APA),12,American Pale Ale (APA),94,Rhinegeist Brewery,Cincinnati,OH,Zen (Rhinegeist Brewery),Jackie O's Pub & Brewery,Athens, OH,45
93,1735,1735,0.072,75,1852,Truth,American IPA,12,American IPA,94,Rhinegeist Brewery,Cincinnati,OH,Truth (Rhinegeist Brewery),Jackie O's Pub & Brewery,Athens, OH,75
93,1736,1736,0.048,25,1851,Cougar,American Blonde Ale,12,American Blonde Ale,94,Rhinegeist Brewery,Cincinnati,OH,Cougar (Rhinegeist Brewery),Jackie O's Pub & Brewery,Athens, OH,25
94,2331,2331,0.052,67,2450,Self Starter,American IPA,16,American IPA,95,Warped Wing Brewing Company,Dayton,OH,Self Starter (Warped Wing Brewing Company),Rhinegeist Brewery,Cincinnati, OH,67
94,2332,2332,0.054,20,2223,Ermal's,Cream Ale,16,NA,95,Warped Wing Brewing Company,Dayton,OH,Ermal's (Warped Wing Brewing Company),Rhinegeist Brewery,Cincinnati, OH,20
94,2333,2333,0.07,NA,2222,10 Ton,Oatmeal Stout,16,NA,95,Warped Wing Brewing Company,Dayton,OH,10 Ton (Warped Wing Brewing Company),Rhinegeist Brewery,Cincinnati, OH,92
94,2334,2334,0.07,NA,2221,Flyin' Rye,American IPA,16,American IPA,95,Warped Wing Brewing Company,Dayton,OH,Flyin' Rye (Warped Wing Brewing Company),Rhinegeist Brewery,Cincinnati, OH,69
95,287,287,0.073,NA,2449,Flying Sailor,Rye Beer,12,NA,96,Blackrocks Brewery,Marquette,MA,Flying Sailor (Blackrocks Brewery),Warped Wing Brewing Company,Dayton, OH,70
96,564,564,0.058,NA,2446,Peanut Butter Jelly Time,American Brown Ale,12,NA,97,Catawba Valley Brewing Company,Morganton,NC,Peanut Butter Jelly Time (Catawba Valley Brewing Company),Blackrocks Brewery,Marquette, MA,25
96,565,565,0.054,NA,2106,King Coconut,American Porter,12,NA,97,Catawba Valley Brewing Company,Morganton,NC,King Coconut (Catawba Valley Brewing Company),Blackrocks Brewery,Marquette, MA,20
97,2214,2214,0.082,NA,2445,Troegenator,Doppelbock,16,NA,98,TrÃ¶egs Brewing Company,Hershey,PA,Troegenator (TrÃ¶egs Brewing Company),Catawba Valley Brewing Company,Morganton, NC,90
97,2215,2215,0.075,93,2444,Nugget Nectar,American Amber / Red Ale,16,American Amber / Red Ale,98,TrÃ¶egs Brewing Company,Hershey,PA,Nugget Nectar (TrÃ¶egs Brewing Company),Catawba Valley Brewing Company,Morganton, NC,93
97,2216,2216,0.045,45,2203,Sunshine Pils,American Pilsner,12,NA,98,TrÃ¶egs Brewing Company,Hershey,PA,Sunshine Pils (TrÃ¶egs Brewing Company),Catawba Valley Brewing Company,Morganton, NC,45
97,2217,2217,0.082,25,1510,Troegenator Doublebock,Doppelbock,16,NA,98,TrÃ¶egs Brewing Company,Hershey,PA,Troegenator Doublebock (TrÃ¶egs Brewing Company),Catawba Valley Brewing Company,Morganton, NC,25
97,2218,2218,0.075,85,1509,Perpetual IPA,American IPA,12,American IPA,98,TrÃ¶egs Brewing Company,Hershey,PA,Perpetual IPA (TrÃ¶egs Brewing Company),Catawba Valley Brewing Company,Morganton, NC,85
98,1378,1378,0.092,75,1459,Shipwrecked Double IPA,American Double / Imperial IPA,32,American Double / Imperial IPA,99,Mission Brewery,San Diego,CA,Shipwrecked Double IPA (Mission Brewery),Tröegs Brewing Company,Hershey, PA,75
98,1375,1375,0.05,NA,2442,Cortez Gold,Belgian Pale Ale,32,NA,99,Mission Brewery,San Diego,CA,Cortez Gold (Mission Brewery),Tröegs Brewing Company,Hershey, PA,55
98,1376,1376,0.068,66,2441,Mission IPA,American IPA,32,American IPA,99,Mission Brewery,San Diego,CA,Mission IPA (Mission Brewery),Tröegs Brewing Company,Hershey, PA,66
98,1377,1377,0.048,44,1460,El Conquistador Extra Pale Ale,American Pale Ale (APA),32,American Pale Ale (APA),99,Mission Brewery,San Diego,CA,El Conquistador Extra Pale Ale (Mission Brewery),Tröegs Brewing Company,Hershey, PA,44
99,595,595,0.089,126,2440,Bay of Bengal Double IPA (2014),American Double / Imperial IPA,12,American Double / Imperial IPA,100,Christian Moerlein Brewing Company,Cincinnati,OH,Bay of Bengal Double IPA (2014) (Christian Moerlein Brewing Company),Mission Brewery,San Diego, CA,126
100,2335,2335,0.09,NA,2439,Christmas Ale,Herbed / Spiced Beer,12,NA,101,West Sixth Brewing,Lexington,KY,Christmas Ale (West Sixth Brewing),Christian Moerlein Brewing Company,Cincinnati, OH,75
100,2336,2336,0.07,NA,2356,Pay It Forward Cocoa Porter,American Porter,12,NA,101,West Sixth Brewing,Lexington,KY,Pay It Forward Cocoa Porter (West Sixth Brewing),Christian Moerlein Brewing Company,Cincinnati, OH,65
100,2337,2337,0.055,NA,1069,West Sixth Amber Ale,American Amber / Red Ale,12,American Amber / Red Ale,101,West Sixth Brewing,Lexington,KY,West Sixth Amber Ale (West Sixth Brewing),Christian Moerlein Brewing Company,Cincinnati, OH,20
100,2338,2338,NA,NA,652,West Sixth IPA,American IPA,12,American IPA,101,West Sixth Brewing,Lexington,KY,West Sixth IPA (West Sixth Brewing),Christian Moerlein Brewing Company,Cincinnati, OH,65
101,638,638,0.052,24,751,Hurricane Amber Ale (2004),American Amber / Red Ale,12,American Amber / Red Ale,102,Coastal Extreme Brewing Company,Newport,RI,Hurricane Amber Ale (2004) (Coastal Extreme Brewing Company),West Sixth Brewing,Lexington, KY,24
101,639,639,0.052,24,120,Hurricane Amber Ale,American Amber / Red Ale,12,American Amber / Red Ale,102,Coastal Extreme Brewing Company,Newport,RI,Hurricane Amber Ale (Coastal Extreme Brewing Company),West Sixth Brewing,Lexington, KY,24
101,636,636,0.046,11,2438,Rhode Island Blueberry,KÃ¶lsch,12,NA,102,Coastal Extreme Brewing Company,Newport,RI,Rhode Island Blueberry (Coastal Extreme Brewing Company),West Sixth Brewing,Lexington, KY,11
101,637,637,0.065,75,2437,Newport Storm IPA,American IPA,12,American IPA,102,Coastal Extreme Brewing Company,Newport,RI,Newport Storm IPA (Coastal Extreme Brewing Company),West Sixth Brewing,Lexington, KY,75
102,1175,1175,0.051,NA,2436,Amber Ale,American Amber / Red Ale,12,American Amber / Red Ale,103,King Street Brewing Company,Anchorage,AK,Amber Ale (King Street Brewing Company),Coastal Extreme Brewing Company,Newport, RI,18
102,1178,1178,0.057,10,1666,King Street Hefeweizen,Hefeweizen,12,NA,103,King Street Brewing Company,Anchorage,AK,King Street Hefeweizen (King Street Brewing Company),Coastal Extreme Brewing Company,Newport, RI,10
102,1179,1179,0.049,NA,1665,King Street Blonde Ale,American Blonde Ale,12,American Blonde Ale,103,King Street Brewing Company,Anchorage,AK,King Street Blonde Ale (King Street Brewing Company),Coastal Extreme Brewing Company,Newport, RI,22
102,1176,1176,0.055,NA,1706,King Street Pilsner,Czech Pilsener,12,NA,103,King Street Brewing Company,Anchorage,AK,King Street Pilsner (King Street Brewing Company),Coastal Extreme Brewing Company,Newport, RI,28
102,1177,1177,0.06,70,1667,King Street IPA,American IPA,12,American IPA,103,King Street Brewing Company,Anchorage,AK,King Street IPA (King Street Brewing Company),Coastal Extreme Brewing Company,Newport, RI,70
103,214,214,0.05,10,2435,Watermelon Ale,Fruit / Vegetable Beer,12,NA,104,Beer Works Brewery,Lowell,MA,Watermelon Ale (Beer Works Brewery),King Street Brewing Company,Anchorage, AK,10
103,216,216,0.068,85,2420,Back Bay IPA,American IPA,12,American IPA,104,Beer Works Brewery,Lowell,MA,Back Bay IPA (Beer Works Brewery),King Street Brewing Company,Anchorage, AK,85
103,217,217,0.048,16,2419,Bunker Hill Blueberry Ale,Other,12,NA,104,Beer Works Brewery,Lowell,MA,Bunker Hill Blueberry Ale (Beer Works Brewery),King Street Brewing Company,Anchorage, AK,16
103,215,215,0.058,45,2423,Fenway American Pale Ale,American Pale Ale (APA),12,American Pale Ale (APA),104,Beer Works Brewery,Lowell,MA,Fenway American Pale Ale (Beer Works Brewery),King Street Brewing Company,Anchorage, AK,45
104,1213,1213,0.057,40,2434,Peach Pale Ale,American Pale Ale (APA),12,American Pale Ale (APA),105,Lone Tree Brewing Company,Lone Tree,CO,Peach Pale Ale (Lone Tree Brewing Company),Beer Works Brewery,Lowell, MA,40
105,860,860,0.06,NA,2428,Four String Vanilla Porter,American Porter,12,NA,106,Four String Brewing Company,Columbus,OH,Four String Vanilla Porter (Four String Brewing Company),Lone Tree Brewing Company,Lone Tree, CO,64
105,861,861,0.05,28,2427,Suncaster Summer Wheat,American Pale Wheat Ale,12,American Pale Wheat Ale,106,Four String Brewing Company,Columbus,OH,Suncaster Summer Wheat (Four String Brewing Company),Lone Tree Brewing Company,Lone Tree, CO,28
105,863,863,0.07,70,2424,Big Star White IPA,American White IPA,12,NA,106,Four String Brewing Company,Columbus,OH,Big Star White IPA (Four String Brewing Company),Lone Tree Brewing Company,Lone Tree, CO,70
105,862,862,0.057,36,2425,Brass Knuckle Pale Ale,American Pale Ale (APA),12,American Pale Ale (APA),106,Four String Brewing Company,Columbus,OH,Brass Knuckle Pale Ale (Four String Brewing Company),Lone Tree Brewing Company,Lone Tree, CO,36
106,890,890,0.067,70,2426,Clean Shave IPA,American IPA,12,American IPA,107,Glabrous Brewing Company,Pineland,ME,Clean Shave IPA (Glabrous Brewing Company),Four String Brewing Company,Columbus, OH,70
107,342,342,0.068,NA,1517,Pink-I Raspberry IPA,American IPA,16,American IPA,108,Bonfire Brewing Company,Eagle,CO,Pink-I Raspberry IPA (Bonfire Brewing Company),Glabrous Brewing Company,Pineland, ME,100
107,343,343,0.047,NA,1500,Moe's Original Bar B Que 'Bama Brew Golden Ale,American Blonde Ale,12,American Blonde Ale,108,Bonfire Brewing Company,Eagle,CO,Moe's Original Bar B Que 'Bama Brew Golden Ale (Bonfire Brewing Company),Glabrous Brewing Company,Pineland, ME,9
107,344,344,0.047,NA,1421,Live Local Golden Ale,American Blonde Ale,12,American Blonde Ale,108,Bonfire Brewing Company,Eagle,CO,Live Local Golden Ale (Bonfire Brewing Company),Glabrous Brewing Company,Pineland, ME,25
107,345,345,0.048,38,1360,Screaming Eagle Special Ale ESB,Extra Special / Strong Bitter (ESB),12,NA,108,Bonfire Brewing Company,Eagle,CO,Screaming Eagle Special Ale ESB (Bonfire Brewing Company),Glabrous Brewing Company,Pineland, ME,38
107,346,346,0.049,NA,1184,Dirtbag Dunkel,Munich Dunkel Lager,16,NA,108,Bonfire Brewing Company,Eagle,CO,Dirtbag Dunkel (Bonfire Brewing Company),Glabrous Brewing Company,Pineland, ME,24
107,347,347,0.053,45,1183,Kindler Pale Ale,American Pale Ale (APA),12,American Pale Ale (APA),108,Bonfire Brewing Company,Eagle,CO,Kindler Pale Ale (Bonfire Brewing Company),Glabrous Brewing Company,Pineland, ME,45
107,348,348,0.064,NA,1023,Mistress Winter Wheat,Winter Warmer,12,NA,108,Bonfire Brewing Company,Eagle,CO,Mistress Winter Wheat (Bonfire Brewing Company),Glabrous Brewing Company,Pineland, ME,21
107,336,336,0.066,72,2422,Firestarter India Pale Ale,American IPA,12,American IPA,108,Bonfire Brewing Company,Eagle,CO,Firestarter India Pale Ale (Bonfire Brewing Company),Glabrous Brewing Company,Pineland, ME,72
107,337,337,0.075,22,1727,Kilt Dropper Scotch Ale,Scotch Ale / Wee Heavy,16,NA,108,Bonfire Brewing Company,Eagle,CO,Kilt Dropper Scotch Ale (Bonfire Brewing Company),Glabrous Brewing Company,Pineland, ME,22
107,338,338,0.048,30,1614,Wood Splitter Pilsner,Czech Pilsener,16,NA,108,Bonfire Brewing Company,Eagle,CO,Wood Splitter Pilsner (Bonfire Brewing Company),Glabrous Brewing Company,Pineland, ME,30
107,339,339,0.056,26,1613,Gyptoberfest,MÃ¤rzen / Oktoberfest,12,NA,108,Bonfire Brewing Company,Eagle,CO,Gyptoberfest (Bonfire Brewing Company),Glabrous Brewing Company,Pineland, ME,26
107,340,340,0.07,94,1549,Farmer Wirtz India Pale Ale,English India Pale Ale (IPA),16,NA,108,Bonfire Brewing Company,Eagle,CO,Farmer Wirtz India Pale Ale (Bonfire Brewing Company),Glabrous Brewing Company,Pineland, ME,94
107,341,341,0.047,NA,1548,Slow & Steady Golden Ale,American Blonde Ale,12,American Blonde Ale,108,Bonfire Brewing Company,Eagle,CO,Slow & Steady Golden Ale (Bonfire Brewing Company),Glabrous Brewing Company,Pineland, ME,18
107,350,350,0.058,NA,997,Awry Rye Pale Ale,American Pale Ale (APA),12,American Pale Ale (APA),108,Bonfire Brewing Company,Eagle,CO,Awry Rye Pale Ale (Bonfire Brewing Company),Glabrous Brewing Company,Pineland, ME,40
107,351,351,0.058,NA,996,Demshitz Brown Ale,American Brown Ale,12,NA,108,Bonfire Brewing Company,Eagle,CO,Demshitz Brown Ale (Bonfire Brewing Company),Glabrous Brewing Company,Pineland, ME,21
107,352,352,0.048,NA,931,Wood Splitter Pilsner (2012),Czech Pilsener,12,NA,108,Bonfire Brewing Company,Eagle,CO,Wood Splitter Pilsner (2012) (Bonfire Brewing Company),Glabrous Brewing Company,Pineland, ME,14
107,349,349,0.061,NA,998,Tent Pole Vanilla Porter,American Porter,16,NA,108,Bonfire Brewing Company,Eagle,CO,Tent Pole Vanilla Porter (Bonfire Brewing Company),Glabrous Brewing Company,Pineland, ME,43
107,354,354,0.066,72,633,Firestarter India Pale Ale,American IPA,16,American IPA,108,Bonfire Brewing Company,Eagle,CO,Firestarter India Pale Ale (Bonfire Brewing Company),Glabrous Brewing Company,Pineland, ME,72
107,353,353,0.048,NA,798,Brush Creek Blonde,American Blonde Ale,16,American Blonde Ale,108,Bonfire Brewing Company,Eagle,CO,Brush Creek Blonde (Bonfire Brewing Company),Glabrous Brewing Company,Pineland, ME,13
108,2174,2174,0.051,11,2421,Watermelon Ale,Fruit / Vegetable Beer,12,NA,109,Thomas Hooker Brewing Company,Bloomfield,CT,Watermelon Ale (Thomas Hooker Brewing Company),Bonfire Brewing Company,Eagle, CO,11
109,2394,2394,0.065,82,2417,4000 Footer IPA,American IPA,12,American IPA,110,"Woodstock Inn, Station & Brewery",North Woodstock,NH,"4000 Footer IPA (Woodstock Inn, Station & Brewery)",Thomas Hooker Brewing Company,Bloomfield, CT,82
109,2395,2395,0.028,15,2306,Summer Brew,American Pilsner,12,NA,110,"Woodstock Inn, Station & Brewery",North Woodstock,NH,"Summer Brew (Woodstock Inn, Station & Brewery)",Thomas Hooker Brewing Company,Bloomfield, CT,15
110,1707,1707,0.05,40,2414,Consilium,American Pale Ale (APA),12,American Pale Ale (APA),111,Renegade Brewing Company,Denver,CO,Consilium (Renegade Brewing Company),"Woodstock Inn, Station & Brewery",North Woodstock, NH,40
110,1708,1708,0.09,60,1581,Hammer & Sickle,Russian Imperial Stout,12,NA,111,Renegade Brewing Company,Denver,CO,Hammer & Sickle (Renegade Brewing Company),"Woodstock Inn, Station & Brewery",North Woodstock, NH,60
110,1709,1709,0.07,100,1176,Redacted Rye IPA,American IPA,16,American IPA,111,Renegade Brewing Company,Denver,CO,Redacted Rye IPA (Renegade Brewing Company),"Woodstock Inn, Station & Brewery",North Woodstock, NH,100
110,1710,1710,0.099,100,1006,Elevation Triple India Pale Ale,American Double / Imperial IPA,12,American Double / Imperial IPA,111,Renegade Brewing Company,Denver,CO,Elevation Triple India Pale Ale (Renegade Brewing Company),"Woodstock Inn, Station & Brewery",North Woodstock, NH,100
110,1711,1711,0.05,25,1005,5:00 O'Clock Afternoon Ale,American Blonde Ale,16,American Blonde Ale,111,Renegade Brewing Company,Denver,CO,5:00 O'Clock Afternoon Ale (Renegade Brewing Company),"Woodstock Inn, Station & Brewery",North Woodstock, NH,25
110,1712,1712,0.07,100,636,Ryeteous Rye IPA (2012),American IPA,16,American IPA,111,Renegade Brewing Company,Denver,CO,Ryeteous Rye IPA (2012) (Renegade Brewing Company),"Woodstock Inn, Station & Brewery",North Woodstock, NH,100
111,1405,1405,0.052,21,2413,Cali Creamin',Cream Ale,12,NA,112,Mother Earth Brew Company,Vista,CA,Cali Creamin' (Mother Earth Brew Company),Renegade Brewing Company,Denver, CO,21
112,279,279,0.05,8,1897,Black Market Hefeweizen,Hefeweizen,12,NA,113,Black Market Brewing Company,Temecula,CA,Black Market Hefeweizen (Black Market Brewing Company),Mother Earth Brew Company,Vista, CA,8
112,280,280,0.058,44,1896,Aftermath Pale Ale,American Pale Ale (APA),12,American Pale Ale (APA),113,Black Market Brewing Company,Temecula,CA,Aftermath Pale Ale (Black Market Brewing Company),Mother Earth Brew Company,Vista, CA,44
